                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r22.11.1"                     3.00000E+001                     2.70000E+001                     1.52000E+000                       "gfortran"                         "12.2.0"           "x86_64-macos-22.10.1"                       "20241202" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31                               32                               33                               34                               35                               36                               37                               38                               39                               40                               41                               42                               43                               44                               45                               46                               47                               48 
                    model_number                              age                      period_days                binary_separation                             rl_1                             rl_2                    rl_overflow_1                    rl_overflow_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                         J_spin_1                         J_spin_2                          J_total                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                P_rot_div_P_orb_1                P_rot_div_P_orb_2                      donor_index                 ignore_rlof_flag                          ET_RL_1                          ET_RL_2                        ET_surf_1                        ET_surf_2                contact_condition               stopping_condition              mtransfer_timescale                                q                pre_zams_or_relax                  runtime_minutes                 had_RLOF_at_ZAMS                           had_ET                      had_contact 
                              36                     7.86684E+005                     1.51420E+000                     2.13156E+001                     8.26821E+000                     7.88705E+000                    -5.09136E-001                    -6.29495E-001                    -6.15775E-002                    -7.98138E-002                     2.98014E+001                     2.68767E+001                    -9.90000E+001                    -6.55996E+000                    -6.77085E+000                    -9.90000E+001                    -9.90000E+001                    -6.55999E+000                    -6.77079E+000                     1.00000E+000                    -6.15334E-001                     2.96774E+054                     6.27453E+052                     4.97840E+052                     3.08027E+054                    -1.25475E+039                     0.00000E+000                    -1.72099E+037                    -7.24175E+038                    -5.13370E+038                     0.00000E+000                     1.00316E+000                     1.00276E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.50009E-002                    -1.00000E+000                     0.00000E+000                     9.01861E-001                     0.00000E+000                     2.34416E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                              37                     8.23054E+005                     1.51413E+000                     2.13130E+001                     8.26699E+000                     7.88628E+000                    -4.80786E-001                    -6.05638E-001                    -5.81573E-002                    -7.67964E-002                     2.97913E+001                     2.68705E+001                    -9.90000E+001                    -6.55655E+000                    -6.76778E+000                    -9.90000E+001                    -9.90000E+001                    -6.55658E+000                    -6.76773E+000                     1.00000E+000                    -6.14849E-001                     2.96629E+054                     6.28916E+052                     4.99063E+052                     3.07909E+054                    -1.26081E+039                     0.00000E+000                    -1.71954E+037                    -7.29489E+038                    -5.14131E+038                     0.00000E+000                     1.00308E+000                     1.00268E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.55437E-002                    -1.00000E+000                     0.00000E+000                     9.01958E-001                     0.00000E+000                     2.34418E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                              38                     8.57695E+005                     1.51407E+000                     2.13104E+001                     8.26580E+000                     7.88552E+000                    -4.53755E-001                    -5.82940E-001                    -5.48954E-002                    -7.39253E-002                     2.97816E+001                     2.68645E+001                    -9.90000E+001                    -6.55319E+000                    -6.76477E+000                    -9.90000E+001                    -9.90000E+001                    -6.55322E+000                    -6.76472E+000                     1.00000E+000                    -6.14357E-001                     2.96490E+054                     6.30319E+052                     5.00234E+052                     3.07796E+054                    -1.27203E+039                     0.00000E+000                    -1.71814E+037                    -7.34766E+038                    -5.20083E+038                     0.00000E+000                     1.00294E+000                     1.00272E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.61475E-002                    -1.00000E+000                     0.00000E+000                     9.02051E-001                     0.00000E+000                     2.34420E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                              39                     8.90588E+005                     1.51401E+000                     2.13080E+001                     8.26467E+000                     7.88480E+000                    -4.28033E-001                    -5.61368E-001                    -5.17906E-002                    -7.11962E-002                     2.97723E+001                     2.68588E+001                    -9.90000E+001                    -6.54996E+000                    -6.76190E+000                    -9.90000E+001                    -9.90000E+001                    -6.54999E+000                    -6.76184E+000                     1.00000E+000                    -6.13857E-001                     2.96357E+054                     6.31641E+052                     5.01336E+052                     3.07687E+054                    -1.27965E+039                     0.00000E+000                    -1.71681E+037                    -7.39857E+038                    -5.22625E+038                     0.00000E+000                     1.00278E+000                     1.00241E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.66574E-002                    -1.00000E+000                     0.00000E+000                     9.02141E-001                     0.00000E+000                     2.34423E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                              40                     9.21738E+005                     1.51396E+000                     2.13057E+001                     8.26361E+000                     7.88413E+000                    -4.03625E-001                    -5.40942E-001                    -4.88436E-002                    -6.86115E-002                     2.97635E+001                     2.68534E+001                    -9.90000E+001                    -6.54688E+000                    -6.75912E+000                    -9.90000E+001                    -9.90000E+001                    -6.54692E+000                    -6.75906E+000                     1.00000E+000                    -6.13434E-001                     2.96231E+054                     6.32875E+052                     5.02366E+052                     3.07583E+054                    -1.28589E+039                     0.00000E+000                    -1.71553E+037                    -7.44773E+038                    -5.23966E+038                     0.00000E+000                     1.00262E+000                     1.00226E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.71460E-002                    -1.00000E+000                     0.00000E+000                     9.02227E-001                     0.00000E+000                     2.34425E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                              41                     9.51181E+005                     1.51391E+000                     2.13036E+001                     8.26261E+000                     7.88351E+000                    -3.80495E-001                    -5.21642E-001                    -4.60502E-002                    -6.61688E-002                     2.97550E+001                     2.68482E+001                    -9.90000E+001                    -6.54395E+000                    -6.75654E+000                    -9.90000E+001                    -9.90000E+001                    -6.54399E+000                    -6.75649E+000                     1.00000E+000                    -6.12935E-001                     2.96111E+054                     6.34025E+052                     5.03328E+052                     3.07484E+054                    -1.29165E+039                     0.00000E+000                    -1.71431E+037                    -7.49429E+038                    -5.25076E+038                     0.00000E+000                     1.00247E+000                     1.00212E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.76129E-002                    -1.00000E+000                     0.00000E+000                     9.02309E-001                     0.00000E+000                     2.34429E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                              42                     9.78965E+005                     1.51387E+000                     2.13015E+001                     8.26167E+000                     7.88292E+000                    -3.58580E-001                    -5.03350E-001                    -4.34028E-002                    -6.38532E-002                     2.97471E+001                     2.68433E+001                    -9.90000E+001                    -6.54118E+000                    -6.75398E+000                    -9.90000E+001                    -9.90000E+001                    -6.54121E+000                    -6.75392E+000                     1.00000E+000                    -6.12629E-001                     2.95997E+054                     6.35097E+052                     5.04227E+052                     3.07390E+054                    -1.29772E+039                     0.00000E+000                    -1.71314E+037                    -7.53960E+038                    -5.26628E+038                     0.00000E+000                     1.00236E+000                     1.00222E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.80981E-002                    -1.00000E+000                     0.00000E+000                     9.02387E-001                     0.00000E+000                     2.34432E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                              43                     1.00514E+006                     1.51383E+000                     2.12997E+001                     8.26079E+000                     7.88237E+000                    -3.37860E-001                    -4.86124E-001                    -4.08992E-002                    -6.16723E-002                     2.97395E+001                     2.68387E+001                    -9.90000E+001                    -6.53855E+000                    -6.75165E+000                    -9.90000E+001                    -9.90000E+001                    -6.53859E+000                    -6.75159E+000                     1.00000E+000                    -6.12216E-001                     2.95889E+054                     6.36098E+052                     5.05066E+052                     3.07301E+054                    -1.30365E+039                     0.00000E+000                    -1.71203E+037                    -7.58202E+038                    -5.28327E+038                     0.00000E+000                     1.00218E+000                     1.00187E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.85870E-002                    -1.00000E+000                     0.00000E+000                     9.02461E-001                     0.00000E+000                     2.34435E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                              44                     1.02977E+006                     1.51380E+000                     2.12979E+001                     8.25996E+000                     7.88186E+000                    -3.18290E-001                    -4.69856E-001                    -3.85341E-002                    -5.96123E-002                     2.97323E+001                     2.68343E+001                    -9.90000E+001                    -6.53606E+000                    -6.74938E+000                    -9.90000E+001                    -9.90000E+001                    -6.53609E+000                    -6.74932E+000                     1.00000E+000                    -6.11895E-001                     2.95788E+054                     6.37029E+052                     5.05847E+052                     3.07216E+054                    -1.30915E+039                     0.00000E+000                    -1.71097E+037                    -7.62293E+038                    -5.29747E+038                     0.00000E+000                     1.00205E+000                     1.00175E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.89827E-002                    -1.00000E+000                     0.00000E+000                     9.02531E-001                     0.00000E+000                     2.34439E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                              45                     1.05294E+006                     1.51377E+000                     2.12962E+001                     8.25918E+000                     7.88138E+000                    -2.99813E-001                    -4.54530E-001                    -3.63006E-002                    -5.76714E-002                     2.97255E+001                     2.68302E+001                    -9.90000E+001                    -6.53371E+000                    -6.74727E+000                    -9.90000E+001                    -9.90000E+001                    -6.53374E+000                    -6.74721E+000                     1.00000E+000                    -6.11560E-001                     2.95692E+054                     6.37895E+052                     5.06575E+052                     3.07136E+054                    -1.31461E+039                     0.00000E+000                    -1.70996E+037                    -7.66146E+038                    -5.31368E+038                     0.00000E+000                     1.00193E+000                     1.00164E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.93732E-002                    -1.00000E+000                     0.00000E+000                     9.02597E-001                     0.00000E+000                     2.34442E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                              46                     1.07471E+006                     1.51374E+000                     2.12947E+001                     8.25844E+000                     7.88092E+000                    -2.82371E-001                    -4.40102E-001                    -3.41919E-002                    -5.58439E-002                     2.97191E+001                     2.68263E+001                    -9.90000E+001                    -6.53150E+000                    -6.74528E+000                    -9.90000E+001                    -9.90000E+001                    -6.53154E+000                    -6.74522E+000                     1.00000E+000                    -6.11259E-001                     2.95601E+054                     6.38704E+052                     5.07256E+052                     3.07060E+054                    -1.32031E+039                     0.00000E+000                    -1.70901E+037                    -7.69792E+038                    -5.33431E+038                     0.00000E+000                     1.00183E+000                     1.00173E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.97443E-002                    -1.00000E+000                     0.00000E+000                     9.02660E-001                     0.00000E+000                     2.34447E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                              47                     1.09514E+006                     1.51371E+000                     2.12932E+001                     8.25775E+000                     7.88050E+000                    -2.65933E-001                    -4.26499E-001                    -3.22041E-002                    -5.41208E-002                     2.97131E+001                     2.68226E+001                    -9.90000E+001                    -6.52943E+000                    -6.74342E+000                    -9.90000E+001                    -9.90000E+001                    -6.52947E+000                    -6.74336E+000                     1.00000E+000                    -6.10956E-001                     2.95515E+054                     6.39458E+052                     5.07891E+052                     3.06989E+054                    -1.32561E+039                     0.00000E+000                    -1.70811E+037                    -7.73222E+038                    -5.35307E+038                     0.00000E+000                     1.00173E+000                     1.00143E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.00926E-002                    -1.00000E+000                     0.00000E+000                     9.02719E-001                     0.00000E+000                     2.34451E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                              48                     1.11433E+006                     1.51369E+000                     2.12918E+001                     8.25710E+000                     7.88010E+000                    -2.50473E-001                    -4.13706E-001                    -3.03343E-002                    -5.25000E-002                     2.97074E+001                     2.68191E+001                    -9.90000E+001                    -6.52748E+000                    -6.74163E+000                    -9.90000E+001                    -9.90000E+001                    -6.52751E+000                    -6.74158E+000                     1.00000E+000                    -6.10722E-001                     2.95435E+054                     6.40161E+052                     5.08484E+052                     3.06921E+054                    -1.33064E+039                     0.00000E+000                    -1.70727E+037                    -7.76495E+038                    -5.37068E+038                     0.00000E+000                     1.00165E+000                     1.00134E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.04852E-002                    -1.00000E+000                     0.00000E+000                     9.02775E-001                     0.00000E+000                     2.34455E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                              49                     1.13235E+006                     1.51366E+000                     2.12905E+001                     8.25649E+000                     7.87973E+000                    -2.35846E-001                    -4.01671E-001                    -2.85649E-002                    -5.09752E-002                     2.97020E+001                     2.68158E+001                    -9.90000E+001                    -6.52563E+000                    -6.73997E+000                    -9.90000E+001                    -9.90000E+001                    -6.52567E+000                    -6.73992E+000                     1.00000E+000                    -6.10464E-001                     2.95359E+054                     6.40817E+052                     5.09037E+052                     3.06857E+054                    -1.33530E+039                     0.00000E+000                    -1.70647E+037                    -7.79576E+038                    -5.38661E+038                     0.00000E+000                     1.00157E+000                     1.00125E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.08594E-002                    -1.00000E+000                     0.00000E+000                     9.02828E-001                     0.00000E+000                     2.34459E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                              50                     1.14925E+006                     1.51364E+000                     2.12893E+001                     8.25591E+000                     7.87938E+000                    -2.22060E-001                    -3.90354E-001                    -2.68971E-002                    -4.95412E-002                     2.96970E+001                     2.68127E+001                    -9.90000E+001                    -6.52391E+000                    -6.73841E+000                    -9.90000E+001                    -9.90000E+001                    -6.52395E+000                    -6.73835E+000                     1.00000E+000                    -6.10232E-001                     2.95287E+054                     6.41430E+052                     5.09553E+052                     3.06797E+054                    -1.34039E+039                     0.00000E+000                    -1.70571E+037                    -7.82477E+038                    -5.40857E+038                     0.00000E+000                     1.00144E+000                     1.00118E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.11501E-002                    -1.00000E+000                     0.00000E+000                     9.02878E-001                     0.00000E+000                     2.34463E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                              51                     1.16509E+006                     1.51362E+000                     2.12881E+001                     8.25537E+000                     7.87905E+000                    -2.09114E-001                    -3.79717E-001                    -2.53307E-002                    -4.81932E-002                     2.96922E+001                     2.68098E+001                    -9.90000E+001                    -6.52228E+000                    -6.73695E+000                    -9.90000E+001                    -9.90000E+001                    -6.52232E+000                    -6.73689E+000                     1.00000E+000                    -6.10008E-001                     2.95220E+054                     6.42003E+052                     5.10035E+052                     3.06741E+054                    -1.34511E+039                     0.00000E+000                    -1.70500E+037                    -7.85215E+038                    -5.42844E+038                     0.00000E+000                     1.00136E+000                     1.00111E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.14394E-002                    -1.00000E+000                     0.00000E+000                     9.02925E-001                     0.00000E+000                     2.34467E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                              52                     1.17995E+006                     1.51360E+000                     2.12871E+001                     8.25486E+000                     7.87874E+000                    -1.96887E-001                    -3.69695E-001                    -2.38511E-002                    -4.69231E-002                     2.96877E+001                     2.68071E+001                    -9.90000E+001                    -6.52076E+000                    -6.73557E+000                    -9.90000E+001                    -9.90000E+001                    -6.52079E+000                    -6.73551E+000                     1.00000E+000                    -6.09798E-001                     2.95157E+054                     6.42537E+052                     5.10487E+052                     3.06687E+054                    -1.34946E+039                     0.00000E+000                    -1.70433E+037                    -7.87796E+038                    -5.44616E+038                     0.00000E+000                     1.00130E+000                     1.00120E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.17157E-002                    -1.00000E+000                     0.00000E+000                     9.02969E-001                     0.00000E+000                     2.34472E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                              53                     1.19389E+006                     1.51359E+000                     2.12860E+001                     8.25438E+000                     7.87844E+000                    -1.85385E-001                    -3.60277E-001                    -2.24590E-002                    -4.57295E-002                     2.96835E+001                     2.68045E+001                    -9.90000E+001                    -6.51934E+000                    -6.73430E+000                    -9.90000E+001                    -9.90000E+001                    -6.51938E+000                    -6.73424E+000                     1.00000E+000                    -6.09597E-001                     2.95097E+054                     6.43037E+052                     5.10909E+052                     3.06637E+054                    -1.35397E+039                     0.00000E+000                    -1.70370E+037                    -7.90194E+038                    -5.46735E+038                     0.00000E+000                     1.00121E+000                     1.00100E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.19757E-002                    -1.00000E+000                     0.00000E+000                     9.03010E-001                     0.00000E+000                     2.34476E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                              54                     1.20695E+006                     1.51357E+000                     2.12851E+001                     8.25392E+000                     7.87817E+000                    -1.74564E-001                    -3.51428E-001                    -2.11492E-002                    -4.46078E-002                     2.96796E+001                     2.68021E+001                    -9.90000E+001                    -6.51801E+000                    -6.73307E+000                    -9.90000E+001                    -9.90000E+001                    -6.51805E+000                    -6.73300E+000                     1.00000E+000                    -6.09463E-001                     2.95041E+054                     6.43505E+052                     5.11304E+052                     3.06589E+054                    -1.35809E+039                     0.00000E+000                    -1.70311E+037                    -7.92481E+038                    -5.48580E+038                     0.00000E+000                     1.00116E+000                     1.00095E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.22206E-002                    -1.00000E+000                     0.00000E+000                     9.03050E-001                     0.00000E+000                     2.34481E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                              55                     1.21920E+006                     1.51355E+000                     2.12842E+001                     8.25350E+000                     7.87791E+000                    -1.64381E-001                    -3.43115E-001                    -1.99165E-002                    -4.35540E-002                     2.96758E+001                     2.67998E+001                    -9.90000E+001                    -6.51677E+000                    -6.73192E+000                    -9.90000E+001                    -9.90000E+001                    -6.51681E+000                    -6.73186E+000                     1.00000E+000                    -6.09318E-001                     2.94989E+054                     6.43942E+052                     5.11673E+052                     3.06545E+054                    -1.36177E+039                     0.00000E+000                    -1.70256E+037                    -7.94618E+038                    -5.50124E+038                     0.00000E+000                     1.00111E+000                     1.00086E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.24527E-002                    -1.00000E+000                     0.00000E+000                     9.03087E-001                     0.00000E+000                     2.34485E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                              56                     1.23069E+006                     1.51354E+000                     2.12833E+001                     8.25310E+000                     7.87766E+000                    -1.54797E-001                    -3.35301E-001                    -1.87562E-002                    -4.25635E-002                     2.96723E+001                     2.67977E+001                    -9.90000E+001                    -6.51560E+000                    -6.73085E+000                    -9.90000E+001                    -9.90000E+001                    -6.51564E+000                    -6.73079E+000                     1.00000E+000                    -6.09188E-001                     2.94939E+054                     6.44351E+052                     5.12017E+052                     3.06503E+054                    -1.36523E+039                     0.00000E+000                    -1.70204E+037                    -7.96636E+038                    -5.51578E+038                     0.00000E+000                     1.00101E+000                     1.00082E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.26729E-002                    -1.00000E+000                     0.00000E+000                     9.03121E-001                     0.00000E+000                     2.34489E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                              57                     1.24147E+006                     1.51352E+000                     2.12825E+001                     8.25272E+000                     7.87743E+000                    -1.45782E-001                    -3.27960E-001                    -1.76647E-002                    -4.16329E-002                     2.96690E+001                     2.67957E+001                    -9.90000E+001                    -6.51449E+000                    -6.72984E+000                    -9.90000E+001                    -9.90000E+001                    -6.51453E+000                    -6.72978E+000                     1.00000E+000                    -6.09051E-001                     2.94893E+054                     6.44733E+052                     5.12340E+052                     3.06463E+054                    -1.36850E+039                     0.00000E+000                    -1.70155E+037                    -7.98537E+038                    -5.52946E+038                     0.00000E+000                     1.00097E+000                     1.00078E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.29278E-002                    -1.00000E+000                     0.00000E+000                     9.03154E-001                     0.00000E+000                     2.34493E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                              58                     1.25158E+006                     1.51351E+000                     2.12818E+001                     8.25236E+000                     7.87722E+000                    -1.37278E-001                    -3.21053E-001                    -1.66350E-002                    -4.07572E-002                     2.96659E+001                     2.67938E+001                    -9.90000E+001                    -6.51346E+000                    -6.72890E+000                    -9.90000E+001                    -9.90000E+001                    -6.51350E+000                    -6.72883E+000                     1.00000E+000                    -6.08928E-001                     2.94849E+054                     6.45091E+052                     5.12642E+052                     3.06426E+054                    -1.37179E+039                     0.00000E+000                    -1.70108E+037                    -8.00321E+038                    -5.54457E+038                     0.00000E+000                     1.00093E+000                     1.00075E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.31797E-002                    -1.00000E+000                     0.00000E+000                     9.03185E-001                     0.00000E+000                     2.34497E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                              59                     1.26107E+006                     1.51350E+000                     2.12811E+001                     8.25203E+000                     7.87701E+000                    -1.29280E-001                    -3.14560E-001                    -1.56664E-002                    -3.99339E-002                     2.96630E+001                     2.67920E+001                    -9.90000E+001                    -6.51249E+000                    -6.72801E+000                    -9.90000E+001                    -9.90000E+001                    -6.51253E+000                    -6.72795E+000                     1.00000E+000                    -6.08810E-001                     2.94808E+054                     6.45426E+052                     5.12925E+052                     3.06391E+054                    -1.37503E+039                     0.00000E+000                    -1.70065E+037                    -8.01999E+038                    -5.56020E+038                     0.00000E+000                     1.00089E+000                     1.00069E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.33983E-002                    -1.00000E+000                     0.00000E+000                     9.03214E-001                     0.00000E+000                     2.34500E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                              60                     1.26997E+006                     1.51349E+000                     2.12804E+001                     8.25171E+000                     7.87682E+000                    -1.21755E-001                    -3.08455E-001                    -1.47551E-002                    -3.91599E-002                     2.96603E+001                     2.67904E+001                    -9.90000E+001                    -6.51158E+000                    -6.72718E+000                    -9.90000E+001                    -9.90000E+001                    -6.51162E+000                    -6.72711E+000                     1.00000E+000                    -6.08699E-001                     2.94769E+054                     6.45740E+052                     5.13190E+052                     3.06358E+054                    -1.37803E+039                     0.00000E+000                    -1.70024E+037                    -8.03582E+038                    -5.57443E+038                     0.00000E+000                     1.00083E+000                     1.00066E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.35825E-002                    -1.00000E+000                     0.00000E+000                     9.03241E-001                     0.00000E+000                     2.34503E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                              61                     1.27833E+006                     1.51347E+000                     2.12798E+001                     8.25142E+000                     7.87664E+000                    -1.14669E-001                    -3.02715E-001                    -1.38969E-002                    -3.84320E-002                     2.96577E+001                     2.67888E+001                    -9.90000E+001                    -6.51072E+000                    -6.72640E+000                    -9.90000E+001                    -9.90000E+001                    -6.51076E+000                    -6.72634E+000                     1.00000E+000                    -6.08588E-001                     2.94733E+054                     6.46035E+052                     5.13438E+052                     3.06327E+054                    -1.38092E+039                     0.00000E+000                    -1.69986E+037                    -8.05069E+038                    -5.58848E+038                     0.00000E+000                     1.00079E+000                     1.00063E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.37562E-002                    -1.00000E+000                     0.00000E+000                     9.03266E-001                     0.00000E+000                     2.34506E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                              62                     1.28617E+006                     1.51346E+000                     2.12792E+001                     8.25114E+000                     7.87647E+000                    -1.07993E-001                    -2.97311E-001                    -1.30883E-002                    -3.77467E-002                     2.96553E+001                     2.67873E+001                    -9.90000E+001                    -6.50992E+000                    -6.72567E+000                    -9.90000E+001                    -9.90000E+001                    -6.50996E+000                    -6.72560E+000                     1.00000E+000                    -6.08486E-001                     2.94698E+054                     6.46311E+052                     5.13672E+052                     3.06298E+054                    -1.38399E+039                     0.00000E+000                    -1.69950E+037                    -8.06465E+038                    -5.60531E+038                     0.00000E+000                     1.00076E+000                     1.00060E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.39308E-002                    -1.00000E+000                     0.00000E+000                     9.03291E-001                     0.00000E+000                     2.34509E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                              63                     1.29354E+006                     1.51345E+000                     2.12786E+001                     8.25087E+000                     7.87631E+000                    -1.01711E-001                    -2.92235E-001                    -1.23273E-002                    -3.71030E-002                     2.96530E+001                     2.67859E+001                    -9.90000E+001                    -6.50917E+000                    -6.72498E+000                    -9.90000E+001                    -9.90000E+001                    -6.50921E+000                    -6.72492E+000                     1.00000E+000                    -6.08396E-001                     2.94666E+054                     6.46571E+052                     5.13890E+052                     3.06271E+054                    -1.38670E+039                     0.00000E+000                    -1.69917E+037                    -8.07773E+038                    -5.61934E+038                     0.00000E+000                     1.00072E+000                     1.00057E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.40798E-002                    -1.00000E+000                     0.00000E+000                     9.03313E-001                     0.00000E+000                     2.34512E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                              64                     1.30044E+006                     1.51344E+000                     2.12781E+001                     8.25063E+000                     7.87615E+000                    -9.57983E-002                    -2.87463E-001                    -1.16110E-002                    -3.64979E-002                     2.96508E+001                     2.67846E+001                    -9.90000E+001                    -6.50846E+000                    -6.72434E+000                    -9.90000E+001                    -9.90000E+001                    -6.50850E+000                    -6.72427E+000                     1.00000E+000                    -6.08311E-001                     2.94636E+054                     6.46814E+052                     5.14095E+052                     3.06245E+054                    -1.38907E+039                     0.00000E+000                    -1.69885E+037                    -8.09007E+038                    -5.63074E+038                     0.00000E+000                     1.00069E+000                     1.00054E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.42384E-002                    -1.00000E+000                     0.00000E+000                     9.03335E-001                     0.00000E+000                     2.34515E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
